,jaar,maand,merk,aantal,cum aantal,datum
3225,2004,12,VOLKSWAGEN,254,150554,2004-12-01
3226,2004,12,VOLVO,107,66837,2004-12-01
3227,2005,1,AUDI,936,23403,2005-01-01
3228,2005,1,BMW,1167,51377,2005-01-01
3229,2005,1,HYUNDAI,1317,20319,2005-01-01
3230,2005,1,KIA,838,7993,2005-01-01
3231,2005,1,RENAULT,2583,73373,2005-01-01
3232,2005,1,TOYOTA,2943,93845,2005-01-01
3233,2005,1,VOLKSWAGEN,3011,153565,2005-01-01
3234,2005,1,VOLVO,1500,68337,2005-01-01
3235,2005,2,AUDI,435,23838,2005-02-01
3236,2005,2,BMW,498,51875,2005-02-01
3237,2005,2,HYUNDAI,712,21031,2005-02-01
3238,2005,2,KIA,465,8458,2005-02-01
3239,2005,2,RENAULT,1356,74729,2005-02-01
3240,2005,2,TOYOTA,1177,95022,2005-02-01
3241,2005,2,VOLKSWAGEN,1114,154679,2005-02-01
3242,2005,2,VOLVO,943,69280,2005-02-01
3243,2005,3,AUDI,599,24437,2005-03-01
3244,2005,3,BMW,824,52699,2005-03-01
3245,2005,3,HYUNDAI,1029,22060,2005-03-01
3246,2005,3,KIA,576,9034,2005-03-01
3247,2005,3,RENAULT,1518,76247,2005-03-01
3248,2005,3,TOYOTA,1455,96477,2005-03-01
3249,2005,3,VOLKSWAGEN,1600,156279,2005-03-01
3250,2005,3,VOLVO,1064,70344,2005-03-01
3251,2005,4,AUDI,579,25016,2005-04-01
3252,2005,4,BMW,803,53502,2005-04-01
3253,2005,4,HYUNDAI,838,22898,2005-04-01
3254,2005,4,KIA,711,9745,2005-04-01
3255,2005,4,RENAULT,1257,77504,2005-04-01
3256,2005,4,TOYOTA,1611,98088,2005-04-01
3257,2005,4,VOLKSWAGEN,1690,157969,2005-04-01
3258,2005,4,VOLVO,933,71277,2005-04-01
3259,2005,5,AUDI,528,25544,2005-05-01
3260,2005,5,BMW,768,54270,2005-05-01
3261,2005,5,HYUNDAI,844,23742,2005-05-01
3262,2005,5,KIA,527,10272,2005-05-01
3263,2005,5,RENAULT,1501,79005,2005-05-01
3264,2005,5,TOYOTA,1282,99370,2005-05-01
3265,2005,5,VOLKSWAGEN,1851,159820,2005-05-01
3266,2005,5,VOLVO,639,71916,2005-05-01
3267,2005,6,AUDI,558,26102,2005-06-01
3268,2005,6,BMW,936,55206,2005-06-01
3269,2005,6,HYUNDAI,875,24617,2005-06-01
3270,2005,6,KIA,572,10844,2005-06-01
3271,2005,6,RENAULT,1412,80417,2005-06-01
3272,2005,6,TOYOTA,1697,101067,2005-06-01
3273,2005,6,VOLKSWAGEN,2503,162323,2005-06-01
3274,2005,6,VOLVO,896,72812,2005-06-01
3275,2005,7,AUDI,572,26674,2005-07-01
3276,2005,7,BMW,768,55974,2005-07-01
3277,2005,7,HYUNDAI,772,25389,2005-07-01
3278,2005,7,KIA,616,11460,2005-07-01
3279,2005,7,RENAULT,1142,81559,2005-07-01
3280,2005,7,TOYOTA,1733,102800,2005-07-01
3281,2005,7,VOLKSWAGEN,2225,164548,2005-07-01
3282,2005,7,VOLVO,935,73747,2005-07-01
3283,2005,8,AUDI,449,27123,2005-08-01
3284,2005,8,BMW,687,56661,2005-08-01
3285,2005,8,HYUNDAI,814,26203,2005-08-01
3286,2005,8,KIA,573,12033,2005-08-01
3287,2005,8,RENAULT,894,82453,2005-08-01
3288,2005,8,TOYOTA,1156,103956,2005-08-01
3289,2005,8,VOLKSWAGEN,1862,166410,2005-08-01
3290,2005,8,VOLVO,545,74292,2005-08-01
3291,2005,9,AUDI,400,27523,2005-09-01
3292,2005,9,BMW,755,57416,2005-09-01
3293,2005,9,HYUNDAI,918,27121,2005-09-01
3294,2005,9,KIA,610,12643,2005-09-01
3295,2005,9,RENAULT,1880,84333,2005-09-01
3296,2005,9,TOYOTA,1151,105107,2005-09-01
3297,2005,9,VOLKSWAGEN,2082,168492,2005-09-01
3298,2005,9,VOLVO,931,75223,2005-09-01
3299,2005,10,AUDI,508,28031,2005-10-01
3300,2005,10,BMW,752,58168,2005-10-01
3301,2005,10,HYUNDAI,659,27780,2005-10-01
3302,2005,10,KIA,595,13238,2005-10-01
3303,2005,10,RENAULT,1004,85337,2005-10-01
3304,2005,10,TOYOTA,1175,106282,2005-10-01
3305,2005,10,VOLKSWAGEN,2119,170611,2005-10-01
3306,2005,10,VOLVO,606,75829,2005-10-01
3307,2005,11,AUDI,396,28427,2005-11-01
3308,2005,11,BMW,575,58743,2005-11-01
3309,2005,11,HYUNDAI,602,28382,2005-11-01
3310,2005,11,KIA,588,13826,2005-11-01
3311,2005,11,RENAULT,1129,86466,2005-11-01
3312,2005,11,TOYOTA,1038,107320,2005-11-01
3313,2005,11,VOLKSWAGEN,1575,172186,2005-11-01
3314,2005,11,VOLVO,467,76296,2005-11-01
3315,2005,12,AUDI,77,28504,2005-12-01
3316,2005,12,BMW,214,58957,2005-12-01
3317,2005,12,HYUNDAI,238,28620,2005-12-01
3318,2005,12,KIA,443,14269,2005-12-01
3319,2005,12,RENAULT,670,87136,2005-12-01
3320,2005,12,TOYOTA,322,107642,2005-12-01
3321,2005,12,VOLKSWAGEN,485,172671,2005-12-01
3322,2005,12,VOLVO,114,76410,2005-12-01
3323,2006,1,AUDI,1002,29506,2006-01-01
3324,2006,1,BMW,1351,60308,2006-01-01
3325,2006,1,HYUNDAI,1657,30277,2006-01-01
3326,2006,1,KIA,1546,15815,2006-01-01
3327,2006,1,RENAULT,2603,89739,2006-01-01
3328,2006,1,TOYOTA,3230,110872,2006-01-01
3329,2006,1,VOLKSWAGEN,4347,177018,2006-01-01
3330,2006,1,VOLVO,1230,77640,2006-01-01
3331,2006,2,AUDI,532,30038,2006-02-01
3332,2006,2,BMW,743,61051,2006-02-01
3333,2006,2,HYUNDAI,914,31191,2006-02-01
3334,2006,2,KIA,841,16656,2006-02-01
3335,2006,2,RENAULT,1988,91727,2006-02-01
3336,2006,2,TOYOTA,1813,112685,2006-02-01
3337,2006,2,VOLKSWAGEN,2010,179028,2006-02-01
3338,2006,2,VOLVO,875,78515,2006-02-01
3339,2006,3,AUDI,749,30787,2006-03-01
3340,2006,3,BMW,826,61877,2006-03-01
3341,2006,3,HYUNDAI,1177,32368,2006-03-01
3342,2006,3,KIA,738,17394,2006-03-01
3343,2006,3,RENAULT,1725,93452,2006-03-01
3344,2006,3,TOYOTA,2383,115068,2006-03-01
3345,2006,3,VOLKSWAGEN,2550,181578,2006-03-01
3346,2006,3,VOLVO,1202,79717,2006-03-01
3347,2006,4,AUDI,483,31270,2006-04-01
3348,2006,4,BMW,732,62609,2006-04-01
3349,2006,4,HYUNDAI,727,33095,2006-04-01
3350,2006,4,KIA,673,18067,2006-04-01
3351,2006,4,RENAULT,1832,95284,2006-04-01
3352,2006,4,TOYOTA,2275,117343,2006-04-01
3353,2006,4,VOLKSWAGEN,1831,183409,2006-04-01
3354,2006,4,VOLVO,886,80603,2006-04-01
3355,2006,5,AUDI,495,31765,2006-05-01
3356,2006,5,BMW,812,63421,2006-05-01
3357,2006,5,HYUNDAI,885,33980,2006-05-01
3358,2006,5,KIA,678,18745,2006-05-01
3359,2006,5,RENAULT,2114,97398,2006-05-01
3360,2006,5,TOYOTA,2307,119650,2006-05-01
3361,2006,5,VOLKSWAGEN,2116,185525,2006-05-01
3362,2006,5,VOLVO,751,81354,2006-05-01
3363,2006,6,AUDI,556,32321,2006-06-01
3364,2006,6,BMW,988,64409,2006-06-01
3365,2006,6,HYUNDAI,933,34913,2006-06-01
3366,2006,6,KIA,699,19444,2006-06-01
3367,2006,6,RENAULT,1443,98841,2006-06-01
3368,2006,6,TOYOTA,2335,121985,2006-06-01
3369,2006,6,VOLKSWAGEN,2810,188335,2006-06-01
3370,2006,6,VOLVO,1157,82511,2006-06-01
3371,2006,7,AUDI,722,33043,2006-07-01
3372,2006,7,BMW,713,65122,2006-07-01
3373,2006,7,HYUNDAI,529,35442,2006-07-01
3374,2006,7,KIA,583,20027,2006-07-01
3375,2006,7,RENAULT,1939,100780,2006-07-01
3376,2006,7,TOYOTA,2250,124235,2006-07-01
3377,2006,7,VOLKSWAGEN,2522,190857,2006-07-01
3378,2006,7,VOLVO,845,83356,2006-07-01
3379,2006,8,AUDI,578,33621,2006-08-01
3380,2006,8,BMW,755,65877,2006-08-01
3381,2006,8,HYUNDAI,600,36042,2006-08-01
3382,2006,8,KIA,671,20698,2006-08-01
3383,2006,8,RENAULT,1140,101920,2006-08-01
3384,2006,8,TOYOTA,2243,126478,2006-08-01
3385,2006,8,VOLKSWAGEN,2042,192899,2006-08-01
3386,2006,8,VOLVO,578,83934,2006-08-01
3387,2006,9,AUDI,544,34165,2006-09-01
3388,2006,9,BMW,773,66650,2006-09-01
3389,2006,9,HYUNDAI,1026,37068,2006-09-01
3390,2006,9,KIA,597,21295,2006-09-01
3391,2006,9,RENAULT,1368,103288,2006-09-01
3392,2006,9,TOYOTA,1622,128100,2006-09-01
3393,2006,9,VOLKSWAGEN,2142,195041,2006-09-01
3394,2006,9,VOLVO,889,84823,2006-09-01
3395,2006,10,AUDI,557,34722,2006-10-01
3396,2006,10,BMW,770,67420,2006-10-01
3397,2006,10,HYUNDAI,875,37943,2006-10-01
3398,2006,10,KIA,746,22041,2006-10-01
3399,2006,10,RENAULT,1543,104831,2006-10-01
3400,2006,10,TOYOTA,1773,129873,2006-10-01
3401,2006,10,VOLKSWAGEN,2482,197523,2006-10-01
3402,2006,10,VOLVO,1046,85869,2006-10-01
3403,2006,11,AUDI,454,35176,2006-11-01
3404,2006,11,BMW,560,67980,2006-11-01
3405,2006,11,HYUNDAI,703,38646,2006-11-01
3406,2006,11,KIA,739,22780,2006-11-01
3407,2006,11,RENAULT,1228,106059,2006-11-01
3408,2006,11,TOYOTA,1679,131552,2006-11-01
3409,2006,11,VOLKSWAGEN,1755,199278,2006-11-01
3410,2006,11,VOLVO,690,86559,2006-11-01
3411,2006,12,AUDI,122,35298,2006-12-01
3412,2006,12,BMW,254,68234,2006-12-01
3413,2006,12,HYUNDAI,232,38878,2006-12-01
3414,2006,12,KIA,312,23092,2006-12-01
3415,2006,12,RENAULT,497,106556,2006-12-01
3416,2006,12,TOYOTA,418,131970,2006-12-01
3417,2006,12,VOLKSWAGEN,356,199634,2006-12-01
3418,2006,12,VOLVO,184,86743,2006-12-01
3419,2007,1,AUDI,995,36293,2007-01-01
3420,2007,1,BMW,1149,69383,2007-01-01
3421,2007,1,HYUNDAI,1693,40571,2007-01-01
3422,2007,1,KIA,1681,24773,2007-01-01
3423,2007,1,RENAULT,2268,108824,2007-01-01
3424,2007,1,TOYOTA,3962,135932,2007-01-01
3425,2007,1,VOLKSWAGEN,4106,203740,2007-01-01
3426,2007,1,VOLVO,1742,88485,2007-01-01
3427,2007,2,AUDI,504,36797,2007-02-01
3428,2007,2,BMW,636,70019,2007-02-01
3429,2007,2,HYUNDAI,1069,41640,2007-02-01
3430,2007,2,KIA,808,25581,2007-02-01
3431,2007,2,RENAULT,1937,110761,2007-02-01
3432,2007,2,TOYOTA,2579,138511,2007-02-01
3433,2007,2,VOLKSWAGEN,2229,205969,2007-02-01
3434,2007,2,VOLVO,1099,89584,2007-02-01
3435,2007,3,AUDI,707,37504,2007-03-01
3436,2007,3,BMW,854,70873,2007-03-01
3437,2007,3,HYUNDAI,1110,42750,2007-03-01
3438,2007,3,KIA,1016,26597,2007-03-01
3439,2007,3,RENAULT,2201,112962,2007-03-01
3440,2007,3,TOYOTA,2762,141273,2007-03-01
3441,2007,3,VOLKSWAGEN,2450,208419,2007-03-01
3442,2007,3,VOLVO,1384,90968,2007-03-01
3443,2007,4,AUDI,583,38087,2007-04-01
3444,2007,4,BMW,649,71522,2007-04-01
3445,2007,4,HYUNDAI,683,43433,2007-04-01
3446,2007,4,KIA,825,27422,2007-04-01
3447,2007,4,RENAULT,1739,114701,2007-04-01
3448,2007,4,TOYOTA,2558,143831,2007-04-01
3449,2007,4,VOLKSWAGEN,2086,210505,2007-04-01
3450,2007,4,VOLVO,1046,92014,2007-04-01
3451,2007,5,AUDI,625,38712,2007-05-01
3452,2007,5,BMW,806,72328,2007-05-01
3453,2007,5,HYUNDAI,883,44316,2007-05-01
3454,2007,5,KIA,875,28297,2007-05-01
3455,2007,5,RENAULT,1428,116129,2007-05-01
3456,2007,5,TOYOTA,2555,146386,2007-05-01
3457,2007,5,VOLKSWAGEN,2121,212626,2007-05-01
3458,2007,5,VOLVO,1128,93142,2007-05-01
3459,2007,6,AUDI,684,39396,2007-06-01
3460,2007,6,BMW,1109,73437,2007-06-01
3461,2007,6,HYUNDAI,1390,45706,2007-06-01
3462,2007,6,KIA,938,29235,2007-06-01
3463,2007,6,RENAULT,2028,118157,2007-06-01
3464,2007,6,TOYOTA,2642,149028,2007-06-01
3465,2007,6,VOLKSWAGEN,2793,215419,2007-06-01
3466,2007,6,VOLVO,1177,94319,2007-06-01
3467,2007,7,AUDI,653,40049,2007-07-01
3468,2007,7,BMW,698,74135,2007-07-01
3469,2007,7,HYUNDAI,668,46374,2007-07-01
3470,2007,7,KIA,769,30004,2007-07-01
3471,2007,7,RENAULT,1057,119214,2007-07-01
3472,2007,7,TOYOTA,2342,151370,2007-07-01
3473,2007,7,VOLKSWAGEN,2589,218008,2007-07-01
3474,2007,7,VOLVO,1323,95642,2007-07-01
3475,2007,8,AUDI,604,40653,2007-08-01
3476,2007,8,BMW,926,75061,2007-08-01
3477,2007,8,HYUNDAI,1015,47389,2007-08-01
3478,2007,8,KIA,788,30792,2007-08-01
3479,2007,8,RENAULT,985,120199,2007-08-01
3480,2007,8,TOYOTA,2253,153623,2007-08-01
3481,2007,8,VOLKSWAGEN,2849,220857,2007-08-01
3482,2007,8,VOLVO,746,96388,2007-08-01
3483,2007,9,AUDI,523,41176,2007-09-01
3484,2007,9,BMW,849,75910,2007-09-01
3485,2007,9,HYUNDAI,1035,48424,2007-09-01
3486,2007,9,KIA,750,31542,2007-09-01
3487,2007,9,RENAULT,1582,121781,2007-09-01
3488,2007,9,TOYOTA,1782,155405,2007-09-01
3489,2007,9,VOLKSWAGEN,2215,223072,2007-09-01
3490,2007,9,VOLVO,1044,97432,2007-09-01
3491,2007,10,AUDI,575,41751,2007-10-01
3492,2007,10,BMW,835,76745,2007-10-01
3493,2007,10,HYUNDAI,620,49044,2007-10-01
3494,2007,10,KIA,754,32296,2007-10-01
3495,2007,10,RENAULT,1773,123554,2007-10-01
3496,2007,10,TOYOTA,2209,157614,2007-10-01
3497,2007,10,VOLKSWAGEN,2592,225664,2007-10-01
3498,2007,10,VOLVO,1374,98806,2007-10-01
3499,2007,11,AUDI,483,42234,2007-11-01
3500,2007,11,BMW,642,77387,2007-11-01
3501,2007,11,HYUNDAI,642,49686,2007-11-01
3502,2007,11,KIA,788,33084,2007-11-01
3503,2007,11,RENAULT,1681,125235,2007-11-01
3504,2007,11,TOYOTA,1866,159480,2007-11-01
3505,2007,11,VOLKSWAGEN,2002,227666,2007-11-01
3506,2007,11,VOLVO,802,99608,2007-11-01
3507,2007,12,AUDI,150,42384,2007-12-01
3508,2007,12,BMW,248,77635,2007-12-01
3509,2007,12,HYUNDAI,234,49920,2007-12-01
3510,2007,12,KIA,288,33372,2007-12-01
3511,2007,12,RENAULT,265,125500,2007-12-01
3512,2007,12,TOYOTA,486,159966,2007-12-01
3513,2007,12,VOLKSWAGEN,443,228109,2007-12-01
3514,2007,12,VOLVO,247,99855,2007-12-01
3515,2008,1,AUDI,983,43367,2008-01-01
3516,2008,1,BMW,1177,78812,2008-01-01
3517,2008,1,HYUNDAI,1387,51307,2008-01-01
3518,2008,1,KIA,1817,35189,2008-01-01
3519,2008,1,RENAULT,2155,127655,2008-01-01
3520,2008,1,TOYOTA,2216,162182,2008-01-01
3521,2008,1,VOLKSWAGEN,4225,232334,2008-01-01
3522,2008,1,VOLVO,1930,101785,2008-01-01
3523,2008,2,AUDI,618,43985,2008-02-01
3524,2008,2,BMW,980,79792,2008-02-01
3525,2008,2,HYUNDAI,1414,52721,2008-02-01
3526,2008,2,KIA,1038,36227,2008-02-01
3527,2008,2,RENAULT,2230,129885,2008-02-01
3528,2008,2,TOYOTA,3951,166133,2008-02-01
3529,2008,2,VOLKSWAGEN,2322,234656,2008-02-01
3530,2008,2,VOLVO,1298,103083,2008-02-01
3531,2008,3,AUDI,593,44578,2008-03-01
3532,2008,3,BMW,768,80560,2008-03-01
3533,2008,3,HYUNDAI,1328,54049,2008-03-01
3534,2008,3,KIA,812,37039,2008-03-01
3535,2008,3,RENAULT,2853,132738,2008-03-01
3536,2008,3,TOYOTA,2911,169044,2008-03-01
3537,2008,3,VOLKSWAGEN,1902,236558,2008-03-01
3538,2008,3,VOLVO,995,104078,2008-03-01
3539,2008,4,AUDI,598,45176,2008-04-01
3540,2008,4,BMW,899,81459,2008-04-01
3541,2008,4,HYUNDAI,946,54995,2008-04-01
3542,2008,4,KIA,787,37826,2008-04-01
3543,2008,4,RENAULT,2497,135235,2008-04-01
3544,2008,4,TOYOTA,3187,172231,2008-04-01
3545,2008,4,VOLKSWAGEN,2054,238612,2008-04-01
3546,2008,4,VOLVO,840,104918,2008-04-01
3547,2008,5,AUDI,680,45856,2008-05-01
3548,2008,5,BMW,997,82456,2008-05-01
3549,2008,5,HYUNDAI,1132,56127,2008-05-01
3550,2008,5,KIA,742,38568,2008-05-01
3551,2008,5,RENAULT,2907,138142,2008-05-01
3552,2008,5,TOYOTA,2796,175027,2008-05-01
3553,2008,5,VOLKSWAGEN,2357,240969,2008-05-01
3554,2008,5,VOLVO,728,105646,2008-05-01
3555,2008,6,AUDI,758,46614,2008-06-01
3556,2008,6,BMW,1140,83596,2008-06-01
3557,2008,6,HYUNDAI,1806,57933,2008-06-01
3558,2008,6,KIA,679,39247,2008-06-01
3559,2008,6,RENAULT,2631,140773,2008-06-01
3560,2008,6,TOYOTA,2647,177674,2008-06-01
3561,2008,6,VOLKSWAGEN,2879,243848,2008-06-01
3562,2008,6,VOLVO,1036,106682,2008-06-01
3563,2008,7,AUDI,754,47368,2008-07-01
3564,2008,7,BMW,1047,84643,2008-07-01
3565,2008,7,HYUNDAI,855,58788,2008-07-01
3566,2008,7,KIA,725,39972,2008-07-01
3567,2008,7,RENAULT,2066,142839,2008-07-01
3568,2008,7,TOYOTA,2933,180607,2008-07-01
3569,2008,7,VOLKSWAGEN,2694,246542,2008-07-01
3570,2008,7,VOLVO,1005,107687,2008-07-01
3571,2008,8,AUDI,783,48151,2008-08-01
3572,2008,8,BMW,886,85529,2008-08-01
3573,2008,8,HYUNDAI,1368,60156,2008-08-01
3574,2008,8,KIA,689,40661,2008-08-01
3575,2008,8,RENAULT,1668,144507,2008-08-01
3576,2008,8,TOYOTA,2788,183395,2008-08-01
3577,2008,8,VOLKSWAGEN,2188,248730,2008-08-01
3578,2008,8,VOLVO,660,108347,2008-08-01
3579,2008,9,AUDI,788,48939,2008-09-01
3580,2008,9,BMW,771,86300,2008-09-01
3581,2008,9,HYUNDAI,1290,61446,2008-09-01
3582,2008,9,KIA,484,41145,2008-09-01
3583,2008,9,RENAULT,1890,146397,2008-09-01
3584,2008,9,TOYOTA,2234,185629,2008-09-01
3585,2008,9,VOLKSWAGEN,2290,251020,2008-09-01
3586,2008,9,VOLVO,1229,109576,2008-09-01
3587,2008,10,AUDI,865,49804,2008-10-01
3588,2008,10,BMW,816,87116,2008-10-01
3589,2008,10,HYUNDAI,1171,62617,2008-10-01
3590,2008,10,KIA,463,41608,2008-10-01
3591,2008,10,RENAULT,2179,148576,2008-10-01
3592,2008,10,TOYOTA,2199,187828,2008-10-01
3593,2008,10,VOLKSWAGEN,2735,253755,2008-10-01
3594,2008,10,VOLVO,1114,110690,2008-10-01
3595,2008,11,AUDI,549,50353,2008-11-01
3596,2008,11,BMW,489,87605,2008-11-01
3597,2008,11,HYUNDAI,746,63363,2008-11-01
3598,2008,11,KIA,387,41995,2008-11-01
3599,2008,11,RENAULT,2089,150665,2008-11-01
3600,2008,11,TOYOTA,1447,189275,2008-11-01
3601,2008,11,VOLKSWAGEN,1907,255662,2008-11-01
3602,2008,11,VOLVO,710,111400,2008-11-01
3603,2008,12,AUDI,130,50483,2008-12-01
3604,2008,12,BMW,203,87808,2008-12-01
3605,2008,12,HYUNDAI,280,63643,2008-12-01
3606,2008,12,KIA,132,42127,2008-12-01
3607,2008,12,RENAULT,1224,151889,2008-12-01
3608,2008,12,TOYOTA,388,189663,2008-12-01
3609,2008,12,VOLKSWAGEN,427,256089,2008-12-01
3610,2008,12,VOLVO,260,111660,2008-12-01
3611,2009,1,AUDI,1318,51801,2009-01-01
3612,2009,1,BMW,1279,89087,2009-01-01
3613,2009,1,HYUNDAI,1600,65243,2009-01-01
3614,2009,1,KIA,865,42992,2009-01-01
3615,2009,1,RENAULT,1567,153456,2009-01-01
3616,2009,1,TOYOTA,3282,192945,2009-01-01
3617,2009,1,VOLKSWAGEN,4674,260763,2009-01-01
3618,2009,1,VOLVO,1489,113149,2009-01-01
3619,2009,2,AUDI,720,52521,2009-02-01
3620,2009,2,BMW,823,89910,2009-02-01
3621,2009,2,HYUNDAI,879,66122,2009-02-01
3622,2009,2,KIA,596,43588,2009-02-01
3623,2009,2,RENAULT,1544,155000,2009-02-01
3624,2009,2,TOYOTA,2854,195799,2009-02-01
3625,2009,2,VOLKSWAGEN,2517,263280,2009-02-01
3626,2009,2,VOLVO,876,114025,2009-02-01
3627,2009,3,AUDI,796,53317,2009-03-01
3628,2009,3,BMW,763,90673,2009-03-01
3629,2009,3,HYUNDAI,1475,67597,2009-03-01
3630,2009,3,KIA,657,44245,2009-03-01
3631,2009,3,RENAULT,1570,156570,2009-03-01
3632,2009,3,TOYOTA,2744,198543,2009-03-01
3633,2009,3,VOLKSWAGEN,2080,265360,2009-03-01
3634,2009,3,VOLVO,737,114762,2009-03-01
3635,2009,4,AUDI,813,54130,2009-04-01
3636,2009,4,BMW,767,91440,2009-04-01
3637,2009,4,HYUNDAI,1051,68648,2009-04-01
3638,2009,4,KIA,19,44264,2009-04-01
3639,2009,4,RENAULT,1412,157982,2009-04-01
3640,2009,4,TOYOTA,2208,200751,2009-04-01
3641,2009,4,VOLKSWAGEN,1814,267174,2009-04-01
3642,2009,4,VOLVO,688,115450,2009-04-01
3643,2009,5,AUDI,790,54920,2009-05-01
3644,2009,5,BMW,812,92252,2009-05-01
3645,2009,5,HYUNDAI,907,69555,2009-05-01
3646,2009,5,KIA,56,44320,2009-05-01
3647,2009,5,RENAULT,1261,159243,2009-05-01
3648,2009,5,TOYOTA,3069,203820,2009-05-01
3649,2009,5,VOLKSWAGEN,1737,268911,2009-05-01
3650,2009,5,VOLVO,768,116218,2009-05-01
3651,2009,6,AUDI,809,55729,2009-06-01
3652,2009,6,BMW,914,93166,2009-06-01
3653,2009,6,HYUNDAI,1216,70771,2009-06-01
3654,2009,6,KIA,724,45044,2009-06-01
3655,2009,6,RENAULT,1444,160687,2009-06-01
3656,2009,6,TOYOTA,2484,206304,2009-06-01
3657,2009,6,VOLKSWAGEN,1667,270578,2009-06-01
3658,2009,6,VOLVO,984,117202,2009-06-01
3659,2009,7,AUDI,894,56623,2009-07-01
3660,2009,7,BMW,976,94142,2009-07-01
3661,2009,7,HYUNDAI,605,71376,2009-07-01
3662,2009,7,KIA,580,45624,2009-07-01
3663,2009,7,RENAULT,1479,162166,2009-07-01
3664,2009,7,TOYOTA,2906,209210,2009-07-01
3665,2009,7,VOLKSWAGEN,2125,272703,2009-07-01
3666,2009,7,VOLVO,1166,118368,2009-07-01
3667,2009,8,AUDI,695,57318,2009-08-01
3668,2009,8,BMW,701,94843,2009-08-01
3669,2009,8,HYUNDAI,921,72297,2009-08-01
3670,2009,8,KIA,317,45941,2009-08-01
3671,2009,8,RENAULT,1114,163280,2009-08-01
3672,2009,8,TOYOTA,2882,212092,2009-08-01
3673,2009,8,VOLKSWAGEN,1741,274444,2009-08-01
3674,2009,8,VOLVO,496,118864,2009-08-01
3675,2009,9,AUDI,541,57859,2009-09-01
3676,2009,9,BMW,1580,96423,2009-09-01
3677,2009,9,HYUNDAI,1252,73549,2009-09-01
3678,2009,9,KIA,534,46475,2009-09-01
3679,2009,9,RENAULT,1704,164984,2009-09-01
3680,2009,9,TOYOTA,2347,214439,2009-09-01
3681,2009,9,VOLKSWAGEN,2137,276581,2009-09-01
3682,2009,9,VOLVO,853,119717,2009-09-01
3683,2009,10,AUDI,721,58580,2009-10-01
3684,2009,10,BMW,1207,97630,2009-10-01
3685,2009,10,HYUNDAI,698,74247,2009-10-01
3686,2009,10,KIA,651,47126,2009-10-01
3687,2009,10,RENAULT,2386,167370,2009-10-01
3688,2009,10,TESLA,2,2,2009-10-01
3689,2009,10,TOYOTA,2676,217115,2009-10-01
3690,2009,10,VOLKSWAGEN,2555,279136,2009-10-01
3691,2009,10,VOLVO,961,120678,2009-10-01
3692,2009,11,AUDI,605,59185,2009-11-01
3693,2009,11,BMW,661,98291,2009-11-01
3694,2009,11,HYUNDAI,708,74955,2009-11-01
3695,2009,11,KIA,485,47611,2009-11-01
3696,2009,11,RENAULT,2390,169760,2009-11-01
3697,2009,11,TOYOTA,2036,219151,2009-11-01
3698,2009,11,VOLKSWAGEN,1755,280891,2009-11-01
3699,2009,11,VOLVO,628,121306,2009-11-01
3700,2009,12,AUDI,251,59436,2009-12-01
3701,2009,12,BMW,388,98679,2009-12-01
3702,2009,12,HYUNDAI,356,75311,2009-12-01
3703,2009,12,KIA,157,47768,2009-12-01
3704,2009,12,RENAULT,193,169953,2009-12-01
3705,2009,12,TESLA,1,3,2009-12-01
3706,2009,12,TOYOTA,734,219885,2009-12-01
3707,2009,12,VOLKSWAGEN,1200,282091,2009-12-01
3708,2009,12,VOLVO,284,121590,2009-12-01
3709,2010,1,AUDI,1713,61149,2010-01-01
3710,2010,1,BMW,1420,100099,2010-01-01
3711,2010,1,HYUNDAI,2010,77321,2010-01-01
3712,2010,1,KIA,2249,50017,2010-01-01
3713,2010,1,RENAULT,3103,173056,2010-01-01
3714,2010,1,TOYOTA,5478,225363,2010-01-01
3715,2010,1,VOLKSWAGEN,6094,288185,2010-01-01
3716,2010,1,VOLVO,1307,122897,2010-01-01
3717,2010,2,AUDI,887,62036,2010-02-01
3718,2010,2,BMW,758,100857,2010-02-01
3719,2010,2,HYUNDAI,1272,78593,2010-02-01
3720,2010,2,KIA,1331,51348,2010-02-01
3721,2010,2,RENAULT,2515,175571,2010-02-01
3722,2010,2,TESLA,2,5,2010-02-01
3723,2010,2,TOYOTA,3341,228704,2010-02-01
3724,2010,2,VOLKSWAGEN,2771,290956,2010-02-01
3725,2010,2,VOLVO,760,123657,2010-02-01
3726,2010,3,AUDI,1146,63182,2010-03-01
3727,2010,3,BMW,1186,102043,2010-03-01
3728,2010,3,HYUNDAI,1931,80524,2010-03-01
3729,2010,3,KIA,1158,52506,2010-03-01
3730,2010,3,RENAULT,2392,177963,2010-03-01
3731,2010,3,TESLA,1,6,2010-03-01
3732,2010,3,TOYOTA,3436,232140,2010-03-01
3733,2010,3,VOLKSWAGEN,2964,293920,2010-03-01
3734,2010,3,VOLVO,810,124467,2010-03-01
3735,2010,4,AUDI,1037,64219,2010-04-01
3736,2010,4,BMW,1205,103248,2010-04-01
3737,2010,4,HYUNDAI,1126,81650,2010-04-01
3738,2010,4,KIA,1342,53848,2010-04-01
3739,2010,4,RENAULT,2116,180079,2010-04-01
3740,2010,4,TESLA,1,7,2010-04-01
3741,2010,4,TOYOTA,3192,235332,2010-04-01
3742,2010,4,VOLKSWAGEN,2992,296912,2010-04-01
3743,2010,4,VOLVO,969,125436,2010-04-01
3744,2010,5,AUDI,991,65210,2010-05-01
